Chewa	Chewa	noun			lugha ya Chewa, Kichewa	Chewa language
cheza	play	verb			sisi ni kucheza	we are playing
cheza densi	dance	verb			kucheza densi kwa furaha	to dance with joy
chimba	dig	verb				to dig a hole
chindi	squirrel	noun			chindi hupenda njugu-kiganja	a squirrel likes palm nuts
chini	down	adverb			kuenda chini	go down
chini ya	under	preposition			atafagia chini ya meza	she will sweep under the table
chipua	sprout	verb			mahindi yanachipua	the maize is sprouting
chipuo	bud	noun			chipuo la maua	flower bud
chochea	stimulate	verb			kuchochea upepo	to stimulate the wind
choka	tire	verb			adui watachoka	enemies will tire
chokaa	mortar	noun			mchi na chokaa	pestle and mortar
chokoleti	chocolate	noun			chokoleti imekuwa rahisi	the chocolate has become cheap
choma	burn	verb		set alight with fire		burn papers
choma	roast	verb			kuchoma nafaka ndogo	roast a little corn
chombo	vase	noun			chombo cha udongo	clay vase
chombotaka	dustpan	noun			ufagio na chombotaka	broom and dustpan
chomelea	wield	verb			anachomelea kikaango	she is wielding the pan
chonga	carve	verb			chonga mbao	carve the wood
choo	latrine	noun			choo kiko wapi?	where is the latrine?
chora	draw	verb			chora ndege	draw a bird
chozi	tear	noun			macho yangu yamejaa machozi	my eyes filled with tears
chuchumaa	squat	verb			shika kiuno chako na uchuchumae	hold your waist and squat
chui	leopard	noun				a leopard has a tail
chuikaranga	tigernut	noun			chuikaranga nne	four tigernuts
chujuka	fade	verb			nguo imechujuka	the cloth has faded
chuki	hatred	noun			chuki haina tiba	hatred has no cure
chukia	hate	verb			kuchukia uvivu	to hate laziness
chukizo	disgusting	adjective			mahali hapo panachukiza	the place is disgusting
chukizo	abomination	noun			ni chukizo	it is an abomination
chukua	take	verb				to take medicine
chukua	pick up	verb			kuchukua mawe	pick up the stones
chukua hatua	act	verb		to do something	chukua hatua sasa	to act now
chukua nafasi	replace	verb			chukua nafasi yangu	replace me
chuma	iron	science			chuma (Fe) ina protoni 26	iron (Fe) has 26 protons
chuma	iron	science			chuma (Fe) ina protoni kumi na sita	iron (Fe) has 26 protons
chuma	metal	noun			kofia ya chuma	hat of metal
chumba	room	noun			yeye analala katika chumba	she is sleeping in the room
chumba	coop	noun			chumba cha kuku	hen coop
chumba cha malazi	bedroom	noun				the house has two bedrooms
chumba cha wageni	lodge	noun			kaa katika chumba cha wageni kwa muda	stay at the lodging for a while
chumbia	date	verb			utanichumbia?	will you date me?
chumvi	salt	noun			sukari na chumvi	
chunga	protect	verb			tuchunge sisi	protect us
chungu	pot	noun			chungu cha chuma	metal pot
chungu	heap	noun			chungu ya vitabu	a heap of books
chungu	painful	adjective			maradhi ni machungu	illness is painful
chungu	bitter	adjective			dawa chungu	bitter medicine
chungwa	orange	noun				three oranges
chunusi	pimple	noun			nina chunusi	I have a pimple
chuo	college	noun			chuo kiko wapi?	where is the college?
chuo kikuu	university	noun			Chuo Kikuu cha Legon	Legon University
chupa	bottle	noun				five bottles
chura	frog	noun				a frog likes water
chuuza	hawk	verb			chuuza vitu	hawk things
Congo	Congo	noun			naenda Congo	go to Congo
Cote d'Ivoire	Cote d'Ivoire	noun			naenda Cote d'Ivoire	go to Cote d'Ivoire
dada	sister	noun			dadangu wa pekee	my only sister
dai	owe	verb			nakudai wewe	I owe you
dakika	minute	noun			dakika tano	five minutes
daktari	doctor	noun			yeye ni  daktari	she is a doctor
damu	blood	noun				water and blood
danganya	lie	verb			unadanganya sana	you lie too much
danganya	trick	verb			mpendwa wangu amenidanganya	my beloved has tricked me
daraja	ledge	noun			kulala juu ya daraja	sleep on the ledge
daraja	bridge	noun			vuka daraja	cross the bridge
darasa	class	noun		academic stage in a school	yuko darasa la pili	he is in class 2
darubini	telescope	noun			darubini nyeusi	a black telescope
dawa	medicine	noun				bitter medicine
dawa ya meno	toothpaste	noun				toothbrush and toothpaste
deni	debt	noun			ana madeni mengi	he has many debts
dereva	driver	noun			dereva amekanyaga breki	the driver has braked
Desemba	December	noun				December has 31 days
desturi	custom	noun			upendo ni desturi nzuri	love is a good custom
dhahabu	gold	science			dhahabu (Au) ina protoni sabini na tisa	gold (Au) has 79 protons
dhahabu	gold	science			dhahabu (Au) ina protoni 79	gold (Au) has 79 protons
dhahabu	gold	noun			harufu na dhahabu	fragrance and gold
dhaifu	weak	adjective			mimi ni dhaifu	I am weak
dhambi	sin	noun			dhambi na msamaha	sin and forgiveness
dhamiri	conscience	noun			dhamiri yako	your conscience
dhani	think	verb			nadhani hiyo ...	I think that ...
dharau	contempt	noun			acha kudharau	stop the contempt
dharau	scorn	noun			acha dharau	stop the scorn
dhihirishi	ostentatious	adjective			vazi dhihirishi	an ostentatious dress
dhoruba	storm	noun			dhoruba na radi	storm with thunder
dirisha	window	noun				open the windows
divai	wine	noun			tunakunywa divai tamu	we are drinking sweet wine
diwani	councillor	noun			yeye ni diwani	she is a councillor
dogo	minor	adjective			mji mdogo	a minor town
dogo	small	adjective			kitu kidogo	a small thing
dola	dollar	noun			dola kumi	ten dollars
domo	lip	noun				red lips
donoa	peck	verb			kuku anadonoa mahindi	the chicken is pecking corn
duba	durbar	noun			tutaenda duba	we will go to the durbar
dukiza	poke	verb			nidukize kwenye Bukuuso	poke me on Facebook
duma	cheetah	noun			duma ni mnyama	a cheetah is an animal
dunga	inject	verb			nidunge	inject me
dunga mimba	impregnate	verb			umemdunga mimba dada yangu	You have impregnated my sister
dunia	earth	noun			watu wa dunia	people of the earth
dunia	world	noun			watoto wa dunia	children of the world
ebola	ebola	noun			ebola ni ugonjwa	ebola is a disease
egemea 	lean on	verb			niegemee	lean on me
eka	keep	verb			eka salio	keep the change
ekundu	red	adjective			midomo miekundu	red lips
elektroni	electron	science			elektroni moja ina chanya moja toa	an electron has a charge of -1
elewa	understand	verb			kuelewa kitu vizuri sana	to understand something very well
eleza	explain	verb			kueleza kwangu	to explain to me
elfu	thousand	adjective		the number 1000	chupa elfu	thousand bottles
elimu	education	noun			afya na elimu	health and education
ema	good	adjective			zawadi mwema	a good gift
embamba	thin	adjective			kijiti chembamba	thin stick
embamba	thin	adjective			ufagio mwembamba	thin broomstick
embamba	slim	adjective			mtu mwembamba	slim person
embe	mango	noun			embe limeiva	the mango has ripened
enda	go	verb			kuenda shule	to go to school
endelea	continue	verb			kuendelea kazi	continue the work
endelea	proceed	verb			aliendelea kuona	he proceeded to see
endesha	drive	verb			kuendesha gari	drive a car
endesha	steer	verb			endesha mashua	to steer the boat
eneo	region	noun			maeneo matatu	three regions
eneza	spread out	verb			eneza kitanda	spread out a mat
enye	having	preposition		belonging to; possessing	chai kwenye sukari	tea with sugar (literally, tea having sugar)
enye	location	noun			kutoka hapa na enye mpya	from here to a new location
enye bahati	lucky	adjective			msichana mwenye bahati	lucky girl
enye busara	wise	adjective			msichana mwenye busara	a wise girl
enye huruma	pitiful	adjective			mtoto mwenye huruma	pitiful child
enye nguvu	energetic	adjective			mbwa mwenye nguvu	an energetic dog
enye nguvu	strong	adjective			mwanamke mwenye nguvu	a strong woman
enye taadhima	solemn	adjective			ahadi yenye taadhima	a solemn promise
enye utofauti	diverse	adjective			kikundi chenye utofauti	a diverse group
enye uwezo	capable	adjective			mwanamke mwenye uwezo	a capable woman
enyewe	themselves	pronoun			wao hujishughulikia wenyewe vizuri	they look after themselves well
enyewe	myself	pronoun			najipenda mwenyewe	I love myself
enyewe	ourselves	pronoun			kwetu wenyewe	for ourselves
enyewe	yourself	pronoun			jiangalie mwenyewe vizuri	look after yourself well
enyewe	self	noun			mimi mwenyewe, wewe mwenyewe	myself, yourself
enyewe	yourselves	pronoun			mjiangalie wenyewe vizuri	look after yourselves well
epesi	lightweight	adjective			kitabu ni chepesi	the book is lightweight
epuka	avoid	verb			kuepuka mabaya	to avoid evil
