inyanja	sea	noun			uruzi rujya mu nyanja	a river goes into a sea
inyenyeri	star	noun			inyenyeri nyinshi	plenty of stars
inyenzi	cockroach	noun		also known as a roach (American English)	ndabona inyenzi	I see a cockroach
inyoni	bird	noun			inyoni iraguruka	a bird flies
inyota	thirst	noun			inzara n'inyota	hunger and thirst
inyungu	profit	noun			kubona inyungu	make profit
inzara	hunger	noun			inzara n'inyota	hunger and thirst
inzira	way	noun			inzira	the way
inzoga	beer	noun			turanywa inzoga	we are drinking beer
inzoga	beer	noun			turimo kunywa inzoga	we are drinking beer
inzogera	bell	noun			inzogera yo ku ishuri	school bell
inzoka	snake	noun			inzoka ntigira amaguru	a snake has no legs
inzoka	snake	noun			inzoka nta maguru igira	a snake has no legs
inzovu	elephant	noun			inzovu ni nini cyane	an elephant is very big
inzu	house	noun			inzu	the house
ipaji	page	noun			rambura kuri paji makumyabiri na kabiri	open page twenty-two
ipanu	pan	noun			ipanu ishaje	old pan
ipembeni	ledge	noun			kuryama ku ipembeni	sleep on the ledge
ipine	tyre	noun			karaga ipine	roll a tyre
iposita	post office	noun			ngiye ku iposita	I am going to the post office
irage	inheritance	noun			usabe irage ryawe	claim your inheritance
iriba	well	noun			amazi ya iriba	well water
iriburiro	preface	noun			iriburiro rya igitabo	book preface
iruka	run	verb			kuiruka nk'urukwavu	to run like a hare
irushanwa	competition	noun			irushanwa mu mupira w'amaguru	football competition
iryinyo	tooth	noun			iryinyo ya umweru	white tooth
isabukuru y'amavuko	birthday	noun			none ni isabukuru y'amavuko yanjye	today is my birthday
isabune	soap	noun			indobo na isabune	pail and soap
isaha	hour	noun			amasaha icumi	ten hours
isahane	plate	noun			oza isahane yawe	wash your plate
isake	cockerel	noun			isake irimo kubika	a cockerel is crowing
isanduku	box	noun			isanduku A nini kuruta isanduku B	box A is bigger than box B
isazi	housefly	noun			isazi ishobora gutera indwara	a housefly can carry disease
isazi	fly	noun			isazi iraguruka	a fly flies
isazi	blowfly	noun			isazi zitera umujinya	blowflies are annoying
isegereti	cigarette	noun			kunywa isegereti	smoke a cigarette
isegonda	second	noun			amasegonda icumi	ten seconds
isekuru	mortar	noun			umuhini na isekuru	pestle and mortar
isengesho	prayer	noun			isengesho ni ryiza	prayer is good
isepfu	hiccups	noun			yagize isepfu	he has got the hiccups
isezerano	promise	noun			mpa isezerano	give me a promise
isezerano	testament	noun			isezerano rishya	new testament
ishakwe	talking drum	noun			ishakwe enye	four talking drums
ishimwe	award	noun			umuhe ishimwe	give her an award
ishimwe	praise	noun			akwiye gushimwa	she deserves praise
ishuri	school	noun		a place where learning happens	ku ishuri ndiga gusoma	I learn to read at school
ishusho	shape	noun			ishusho y'inzu	the shape of the house
ishya	happiness	noun			ishya ryaje	happiness has arrived
ishyari	covetuousness	noun			ishyari si ryiza	covetuousness is not good
ishyingirwa	marriage	noun			ishyingirwa ryiza	good marriage
isi	world	noun			abana bwa isi	children of the world
isi	earth	noun			abantu bo ku isi	people of the earth
isiganwa	race	noun			kwiruka mu isiganwa	run a race
isiramu	Islam	noun			ubukirisitu na isiramu	Christianity and Islam
isitofu	stove	noun			isitofu ya gazi	gas stove
isoko	market	noun			kujya ku isoko	go to market
isoni	shyness	noun			nta soni agira	he has no shyness
isosi	soup	noun			isosi ya imbuto za umukindo	palm nut soup
isuka	hoe	noun			isuka na inkota	hoe and cutlass
isume	towel	noun			isume itose	wet towel
isuzuma	test	noun			isuzuma rirakomeye	the test is difficult
itabi	tobacco	noun			kunywa itabi	smoke tobacco
itabureti	stool	noun			icara ku itabureti	sit on the stool
itadowa	lantern	noun			cana itadowa	turn on the lantern
itangazo	announcement	noun			soma itangazo	read the announcement
itapi	mat	noun			rambura itapi	spread out a mat
itariki	date	noun			nono ni iyihe tariki	which date is today?
itegeko	rule	noun			akurikiza amategeko	she follows the rules
itegeko	law	noun		rules by the government	itegeko rirvuga	the law says
itike	ticket	noun			reba itike yanjye	look at my ticket
itonesha	favouritism	noun			reka itonesha	stop the favouritism
itsinda	group	noun			reka dukore itsinda	let us found a group
ituze	silence	noun			ituze, ituze!	silence, silence!
ivaze	vase	noun			ivaze ya ibumba	clay vase
ivi	knee	noun			amavi yanjye	my knees
ivu	ash	noun			amakara n'ivu	charcoal and ashes
iyerekwa	revelation	noun			yagize iyerekwa	he had a revelation
izina	name	noun			izina rya njye	my name
izuba	sun	noun			izuba riracanye	the sun is shining
izuru	nose	noun			ugutwi n'izuru	ear and nose
jollof	jollof	noun			jollof ni ikiribwa	jollof is food
jugunya	throw	verb			ibiryo byapfuye, none ndabijugunya	the food is spoilt so I have thrown it away
jya	go	verb			kujya ku ishuri	to go to school
kabiri	two	adjective			hari amacupa abiri ku rukuta	There are two bottles on the wall
kabuhariwe	master	noun			Kabuhariwe Kofi	Master Kofi
kakawo	cocoa	noun			igiti cya kakawo	cocoa tree
kaki	khakhi	noun			ikabutura ya kaki	khakhi shorts
kalisiyumu	calcium	science			kalisiyumu (Ca) igira poroto 20	calcium (Ca) has 20 protons
kamambili	slippers	noun			wambaye kamambili	you are wearing slippers
kamambili	slippers	noun			mwambaye kamambili	you are wearing slippers
Kamena	June	noun			Kamena igira iminsi 30	June has 30 days
kamera	camera	noun			ikirahure cya kamera	lens of a camera
kamere	disposition	noun			kamere y'umuntu	a person's disposition
kamere	character	noun			kamere ye	her character
Kamerun	Cameroon	noun		A country in Africa	kujya muri Kamerun	go to Cameroon
kaminuza	university	noun			Kaminuza ya Legon	Legon University
Kanama	August	noun			Kanama igira iminsi 31	August has 31 days
kane	four	adjective		The number 4	hari amacupa ane ari ku rukuta	There are four bottles on the wall
karaba	wash	verb			arakaraba inkuru	wash clothes
karaviye	keyboard	noun			kanda "k" kuri karaviye	press "k" on the keyboard
kare	early	adverb			uze kare	come early
karindwi	seven	adjective		The number 7	amacupa arindwi	seven bottles
karuboni	carbon	science			karuboni (C) igira poroto 6	carbon (C) has 6 protons
karuvati	tie	noun		a necktie	karuvati iranagana ku ijosi rye	the tie hangs on his neck
kasike	headgear	noun			ambara kasike	put on headgear
keka	cut	verb			Gukeka keke mo kabiri	to cut the cake in two
kenera	need	verb			gukenera umuryango	to need family
Kenya	Kenya	noun		A country in Africa	kujya muri Kenya	go to Kenya
kibi	ugly	adjective			ni kibi	it is ugly
kibyibushye	fat	adjective			amatama abyibushye	fat cheeks
kidakora	inactive	noun			ntacyo akora	he is inactive
kigufi	short	adjective			umugabo mugufi	short man
kilika	click	verb			kilika hano	click here
kilometero	kilometre	noun			kilometero icumi	ten kilometres
kingura	open	verb			ndafungura umuryango	I open the door
kinini	big	adjective			Adae Nini	Big Adae
kira	heal	verb			gukira indwara	heal disease
kirangurura cyane	loud	adjective			inzogera irangurura cyane	loud siren
kiremereye	heavy	adjective			biraremereye	it is heavy
kirimo ubusa	empty	adjective			indobo irimo ubusa	empty bucket
kirura	bitter	adjective			umuti urura	bitter medicine
kiryohereye	sweet	adjective			icyayi kiraryohereye	the tea is sweet
kitabarika	infinity	noun		the number ∞	ugabanyije umubare uwo ari wo wose na zeru, ubona umubare utabarika	if you divide any number by zero, you get infinity
kitari igiharwe	even	mathadj			2 ni umubare utari igiharwe	2 is an even number
kolore	chlorine	science			kolore (Cl) igira poroto 17	chlorine (Cl) has 17 protons
Kongo	Congo	noun			kujya muri Kongo	go to Congo
kora	touch	verb			gumukora ku musatsi	to touch her hair
kora	do	verb		to make	arakora ikintu	she is doing something
kora	work	verb			gukora cyane	to work hard
korohera	leniency	noun			mumworohere	show him leniency
Kotedivuwari	Cote d'Ivoire	noun		A country in Africa	kujya muri Kotedivuwari	go to Cote d'Ivoire
Ku cyumweru	Sunday	noun			Kwasi na Akosua ni abana bo Ku cyumweru	Kwasi and Akosua are Sunday children
ku nkombe	beach	noun			umucanga wo ku nkombe	beach sand
Ku wa gatandatu	Saturday	noun		day of the week	abana bo Ku wa gatandatu	Saturday children
Ku wa gatanu	Friday	noun			abana bo Ku wa gatanu	Friday children
Ku wa gatatu	Wednesday	noun			abana bo Ku wa gatatu	Wednesday children
Ku wa kabiri	Tuesday	noun			abana bo Ku wa kabiri	Tuesday children
Ku wa kane	Thursday	noun			abana bo Ku wa kane	Thursday children
Ku wa mbere	Monday	noun			abana bo Ku wa mbere	Monday children
kuba	live	verb			tuba hano	we live here
kubaka	build	verb			kubaka inzu	build a house
kubarisha mudasobwa	computing	noun			mudasobwa irabara	a computer does computing
kugabanya	division	noun			2/1 = 2; ibi ni kugabanya	2/1 = 2; this is division
kugera	to	preposition			kuva hano ugera hariya	from here to there
kugira	have	verb			agira amafaranga	she has money
kugura	buy	verb			kugura ikintu	to buy something
kuki	why	adverb			kuki bimeze bityo?	why so?
kumisha	dry	verb			kumisha imyenda	to dry clothes
kunda	love	verb			ndagukunda	I love you
kunkumura	shake	verb			kwikunkumura umunaniro	to shake the tiredness off
kura	grow	verb			umwana yarakuze	the child has grown
kurinda	protect	verb			uturinde	protect us
kurira	climb	verb			kurira imisozi	to climb mountains
kuruma	bite	verb			imbwa ishobora kurumana	the dog can bite
kurura	pull	verb			gukurura umugozi	to pull the rope
kurya	eat	verb			kurya byose	to eat everything
kuva amaraso	bleeding	noun			guhagarika kuva kw'amaraso	stop the bleeding
kuza	come	verb			kuza hano	to come here
kuzana	bring	verb			azazana igitabo	he will bring a book
kwibaza	wonder	noun			kwibaza n'urukundo	wonder and love
kwitsa umutima	wailing	noun			amarira no kwitsa umutima	crying and wailing
kwizera	believe	verb			kwizera Kofi	believe Kofi
likeri	liquor	noun			suka ka likeri gake	pour a little liquor
litsiyumu	lithium	science			litsiyumu (Li) igira poroto 3	lithium (Li) has 3 protons
madamu	madam	noun			madamu Mary	madam Mary
madamu	lady	noun			Madamu Danso	Lady Danso
madamu	missus	noun			madamu Clinton	Missus Clinton
maji	witchcraft	noun			gukora maji	practise witchcraft
makumyabiri	twenty	adjective		The number 20	amacupa makumyabiri	twenty bottles
malariya	malaria	noun			malariya ni indwara	malaria is a disease
mama	mother	noun			umwana wa mama ni umuvandimwe wanjye	my mother's child is my sibling
manyeziyumu	magnesium	science			manyeziyumu (Mg) igira poroto 12	magnesium (Mg) has 12 protons
mara	finish	verb			bazamara ibiryo	they will finish the food
marume	uncle	noun			marume Kofi	uncle Kofi
masenge	aunt	noun		female relative of your mother	masenge Ama	Aunt Ama
Mata	April	noun			Mata igira iminsi 30	April has 30 days
mayilo	mile	noun			mayilo icumi	ten miles
mbi	bad	adjective			imbwa mbi	bad dog
menya	know	verb			ndamuzi	I know her
metero	meter	noun			metero icumi	ten meters
minibisi	van	noun			kujya muri minibisi	board a van
mirongo cyenda	ninety	adjective		the number 90	amacupa mirongo cyenda	ninety bottles
mirongo inani	eighty	adjective		the number 80	amacupa mirongo inani	80 bottles
mirongo ine	forty	adjective		the number 40	amacupa mirongo ine	forty bottles
mirongo irindwi	seventy	adjective		the number 70	amacupa mirongo irindwi	seventy bottles
mirongo itandatu	sixty	adjective		the number 60	amacupa mirongo itandatu	sixty bottles
mirongo itanu	fifty	adjective		the number 50	amacupa mirongo itanu	fifty bottles
mirongo itatu	thirty	adjective		the number 30	amacupa mirongo itatu	thirty bottles
mishywa	nephew	noun			mwishywa wa papa	my father's nephew
mpandeshatu	triangle	noun			mpendeshatu igira inguni eshatu	a triangle has three angles
mu	her	pronoun			mu ereke	show her
mu	him	pronoun			mu ereke	show him
mu gisambu	bush	noun			kujya mu gisambu	go into the bush
mu gitondo	morning	noun			karekare mu gitondo	early morning
mu kabwibwi	nightfall	noun			umuseso na akabwibwi	daybreak and nightfall
mu mahanga	abroad	noun			ajya mu mahanga	she goes abroad
mu maso	face	noun			reba mu maso hanjye	look at my face
mu ruhame	public	noun			ntukavuge 'igituba' mu ruhame	you don't say 'vagina' in public
muceri	rice	noun			umuceri na ibishyimbo	rice and beans
mudasobwa	computer	noun			karaviye ya mudasobwa	computer keyboard
muganga	doctor	noun			ni umuganga	she is a doctor
mukuru	adult	noun			ni umuntu mukuru	he is an adult
murabeho	goodbye	exclamation			musezereho	say goodbye
muraho	hello	exclamation			muraho bwana	hello sir
musaza	brother	noun			musaza wanjye umwe rukumbi	my only brother
mushikake	khebab	noun			mushikake na inzoga	khebabs and beer
mushiki	sister	noun			mushiki wanjye umwe rukumbi	my only sister
Mutarama	January	noun			Mutarama igira iminsi 31	January has 31 days
mva	hear	verb			kumva ikivugirizo	she heard the whistle
mwarimu	teacher	noun			ndi umwarimu	I am a teacher
mwebwe	yous	pronoun		Also written as "you". second person plural subject. Used to indicate people being addressed.	mwebwe murarya	yous eat
mwenewacu	relative	noun			ni mwenewacu	he is a relative
mwishywa	niece	noun			bishywa banjye	my nieces
na	and	conjunction		for non-human conjunctions	ugutwi na izuru	ear and nose
netoro	neutron	science			netoro igira umuriro wa 0	a neutron has a charge of 0
newo	neon	science			newo (Ne) igira poroto 10	neon (Ne) has 10 protons
neza	well	adverb			bikore neza	do it well
Nijeriya	Nigeria	noun		A country in Africa	kujya muri Nijeriya	go to Nigeria
nijyemunsi	dawn	noun			turava hano nimunsi	we will leave here at dawn
nimugoroba	evening	noun			ifunguro ry'umugoroba	evening meal; dinner
njye	me	pronoun			njye na we	me and you
njye	I	pronoun		used to indicate oneself	njye ndarya	I eat
nkoko	chicken	noun			inyama z'inkoko	chicken meat
nomero	number	noun			nomero 5	number 5
none	today	adverb			arahagera none	she arrives today
Nyakanga	July	noun			Nyakanga igira iminsi 31	July has 31 days
nywa	drink	verb			kunywa amazi	to drink water
Nzeli	September	noun			Nzeli igira iminsi 30	September has 30 days
ogusijeni	oxygen	noun			ogusijeni iba mu mwuka	oxygen is in air
ogusijeni	oxygen	science			ogusijeni (O) igira poroto 8	oxygen (O) has 8 protons
oo	oh	exclamation			oo mushiki wanjye!	oh my sister!
oranje	orange	adjective			ambara ingofero ya oranje	wear the orange cap
oya	no	exclamation			ndavuze ngo oya	I say no
paswari	collander	noun			ukoreshe paswari umininina umuceli	use the collander to drain the rice
perezida	president	noun			perezida yahageze	the president has arrived
pima	measure	verb			pima ibiyiko bibiri	measure two spoonfuls
politiki	politics	noun			ukunda politiki	you like politics
polombi	lead	science			polombi (Pb) igira poroto 82	lead (Pb) has 82 protons
poroto	proton	science			poroto igira umuriro wa +1	a proton has a charge of +1
potasiyumu	potassium	science			potasiyumu (K) igira poroto 19	potassium (K) has 19 protons
radiyo	radio	noun			fungura radiyo	switch on the radio
raporo	report	noun			gukora raporo	make a report
reba	look	verb			reba umuhungu	look at the boy
reka	let	verb			reka dukore itsinda	let us found a group
rekera aho	stop	verb			murekere aho gusakuza	stop making noise
rimwe	one	adjective			hari icupa rimwe riri hejuru y'inzu	There is one bottle standing on top of the house
rira	cry	verb			kurira buri gihe	to cry each time
ririmba	sing	verb			kuririmba indirimbo nziza	to sing a sweet song
roho	soul	noun			roho yanjye iranezerewe	my soul exults
roho	spirit	noun			afite roho ikomeye	he has a strong spirit
rongora	marry	verb			ndongora	marry me
rubine	tap	noun			fungura rubine	open the tap
ruswa	bribe	noun			arashaka ruswa	he wants a bribe
ruzitirou	fence	noun			inyuma ya uruzitiro	behind a fence
ryama	sleep	verb			kuryama nijoro	to sleep at night
salo	hall	noun			twicaye muri salo	we are sitting in the hall
seka	laugh	verb			arimo guseka	he is laughing
sembale	cymbal	noun			kuvuza sembale	play the cymbals
serivisi	service	noun			servisi ya umuganura	thanksgiving service
serwakira	storm	noun			serwakira na inkuba	storm with thunder
shaka	want	verb			ndashaka ibitabo bine	I want four books
shimira	thank	verb			gushimira papa wawe	to thank your Father
shobora	can	verb		be able to	nshobora gusoma	I can read
shokola	chocolate	noun			shokola yarahendutse	the chocolate has become cheap
shoreza	sneeze	verb			gushoreza cyane	to sneeze loudly
silifire	sulfur	science			silifire (S) igira poroto 16	sulfur (S) has 16 protons
silisiyumu	silicon	science			silisiyumu (Si) igira poroto 14	silicon (Si) has 14 protons
simbuka	jump	verb			gusimbuka urukuta	to jump a wall
sinema	cinema	noun			ngiye muri sinema	I am going to a cinema
sinema	film	noun			abakinnye sinema	cast of a film
siyansi	science	noun		the systematic study of the world using observation and experiment	turiga siyansi	we are learning science
siyansi	science	noun		the systematic study of the world using observation and experiment	turimo kwiga siyansi	we are learning science
sobanukirwa	understand	verb			nsobanukiwe ikintu neza	to understand something very well
sodiyumu	sodium	science			sodiyumu (Na) igira poroto 11	sodium (Na) has 11 protons
sogongera	taste	verb			gusogongera ibiryo	taste the food
soma	read	verb			gusoma igitabo	to read a book
suhuza	greet	verb			gusuhuza Ama	greet Ama
suka	pour	verb			gusuka amazi	pour water
sunika	push	verb			gusunika ikamyo	to push the lorry
tagisi	taxi	noun			mpamagarira tagisi	call me a taxi
tangira	start	verb			gutangira kare	to start early
tegereza	wait	verb			gutegereza gato	to wait a bit
teka	cook	verb			teka umuceri muke	cook a little rice
tekereza	think	verb			ndatekereza ko...	I think that ...
telefone	telephone	noun			telefone yo mu nzu	house telephone
telefone	phone	noun			telefone ye	her phone
televiziyo	television	noun			cana televiziyo	switch on the television
tofe	toffee	noun			kurigata tofe	lick a toffee
Togo	Togo	noun		A country in Africa	kujya muri Togo	go to Togo
tunganya	make	verb			gutunganya ibiryo	make food
twara	carry	verb			gutwara igitabo	carry the book
twe	us	pronoun			twereke	show us
twebwe	we	pronoun		used to indicate oneself and others	twebwe turarya	we eat
twiga	giraffe	noun			twiga ni inyamaswa	a giraffe is an animal
ubikoze neza!	well done	exclamation			ubikoze neza!	job well done!
ububabare	pain	noun			ububabare buri hano	the pain is here
ububasha	power	noun			ingufu na ububasha	strength and power
ububyutse	revival	noun			ububyutse bwaje mu mugi	revival has come to town 
ubufasha	help	noun			buri wese akenera ubufasha	everyone needs help
ubugari	porridge	noun			ubugari bwa uburo	millet porridge
ubugari	width	noun			ubuhagarike n'ubugari	height and width
ubugenge	physics	noun		the study of the laws of the universe	tu rimo kwiga ubugenge	we are learning physics
ubuhagarike	height	noun			ubuhagarike n'ubugari	height and width
ubuhanga	wisdom	noun			imbaraga na ubuhanga	strength and wisdom
ubuhungiro	refuge	noun			ubuhungiro bwacu	our refuge
ubujana	wrist	noun			mufate mu bujana	hold her wrist
ubujura	burglary	noun			ubujura buriyongera	burglary is increasing
ubukene	poverty	noun			ubukene cyangwa umukiro	poverty or wealth
ubuki	honey	noun			ubuki buraryohera	honey is sweet
ubumenyi	knowledge	noun			ubumenyi bwose buri ku isi	all knowledge in the world
ubumenyi bw'ibinyabuzima	biology	noun		the study of living things	turimo kwiga ubumenyi bw'ibinyabuzima	we are learning biology
ubumwe	unity	noun			ubumwe na amahoro	unity and peace
ubunini	volume	math		a quantity that represents the size of a container	ubunini (kibe) = uburebure x ubugali x ubuhagarike	volume(cube) = length x width x height
uburakari	anger	noun			cubya uburakari bwawe	calm your anger
uburebure	length	noun			ubuhagarike, ubugari n'uburebure	height, width and length
uburebure	length	noun			uburebure, ubugari n'uburebure	height, width and length
uburemere	mass	science			ushobora guhindura uburemere mo ingufu	you can change mass into energy
uburenganzira	rights	noun			uburekanganzira bwa muntu	rights of humankind
uburezi	education	noun			ubuzima n'uburezi	health and education
uburingiti	blanket	noun			uburingiti butose	wet blanket
uburinzi	protection	noun			mpa uburinzi	give me protection
uburiri	bed	noun			ryama ku uburiri	sleep on the bed
uburo	millet	noun			ubugali bwa uburo	millet porridge
uburoko	jail	noun			kujya mu buroko	go to jail
uburoso bw'amenyo	toothbrush	noun			uburoso bw'amenyo na umuti w'amenyo	toothbrush and toothpaste
uburumbuke	prosperity	noun			amahoro n'uburumbuke	peace and prosperity
Uburundi	Burundi	noun		A country in Africa	kujya muri Uburundi	go to Burundi
ubururu	blue	adjective			ikanzu y'ubururu	blue dress
uburwayi	sickness	noun			ufite burwayi ki?	what sickness have you?
ubusa	nothing	noun			mfite ubusa	I have nothing
ubusabusa	little	noun			ubusabusa buruta ubusa	a little is better than nothing
ubushake	will	noun			ubushake bwa Imana	God's will
ubuso	area	math		a quantity that represents the size of a surface	ubuso (urukiramende) = uburebure x ubwaguke	area (rectangle) = length x width
ubutabera	justice	noun			ubwisanzure n'ubutabera	freedom and justice
ubutabire	chemistry	noun			twize ubutabire	we learned chemistry
ubutaka	land	noun			kugura ubutaka	buy land
ubutaka	land	verb		to touch down	indege yageze ku butaka	the aeroplane has landed
ubutayu	desert	noun			amazi ni ingume mu butayu	water is scarce in the desert
ubutumwa	message	noun			igihe ubutumwa bwaje	when the message arrived
ubuturo	habitat	noun			ubuturo bwa inyamaswa	habitat of animals
ubuzima	health	noun			ibiryo bitanga ubuzima	food gives health
ubuzima	life	noun			ubeho ubuzima bwawe neza	live your life well
ubwa	self	noun			ubwanjye, ubwawe	myself, yourself
ubwanwa	beard	noun			ubwanwa burebure	long beard
ubwato	canoe	noun			ubwato n'ingashya	canoe and paddle
ubwato	boat	noun			ubwato butukura	red boat
ubwenge	mind	noun			ubwenge bwe	her mind
ubwicanyi	murder	noun			amazimwe na ubwicanyi	gossip and murder
ubwigenge	independence	noun			umunsi wa ubwigenge	independence day
ubwiherero	toilet	noun			kujya mu bwiherero	go to the toilet
ubwikunde	selfishness	noun			ubwikunde si bwiza	selfishness is not good
ubwisanzure	freedom	noun			ubwisanzure n'ubutabera	freedom and justice
ubwiza	glory	noun			ubwiza bw'inyoko muntu	glory of humankind
ubwiza	beauty	noun			ubwiza n'urukundo	beauty and love
ubwoba	fear	noun			ubwoba bwamwuzuye umutima	fear has filled her heart
ubwoba	worry	noun			ubwoba bwinshi	many worries
ubwogero	bathroom	noun			kujya mu bwogero	go to the bathroom
ubwogero	cement	noun			kujya mu bwogero	stones and cement
ubwoya	hair	noun			ubwoya bwo mu gituza	chest hair
udatinya	brave	adjective			umuntu udatinya	brave man
ugera	to	preposition			kuva hano ugera hariya	from here to there
ugufata mu mutwe	memorization	noun			ugufata mu mutwe ni byiza	some memorization is good
ugukora	working	noun			gukora si ubusa	working is not trivial
ugukuba	multiplication	noun			2 x 1 = 2; ibi ni ugukuba	2 x 1 = 2; this is multiplication
ugusabota	sabotage	noun			uku ni ugusabota	this is sabotage
ugushishikaza	encouragement	noun			ugushishikaza na ibyishimo	encouragement and joy
ugushyingirwa	wedding	noun			tugiye mu gushyingirwa	we are going to a wedding
Ugushyingo	November	noun			Ugushyingo kugira imiinsi 30	November has 30 days
ugutangaza	proclamation	noun			ugutangaza uburenganzira bwa muntu	proclamation of the rights of humankind
ugutembera	stroll	noun			gutembera	take a stroll
ugutsindwa	defeat	noun			intsinzi no gutsindwa	victory and defeat
ugutungura	surprise	noun			ugutungura bitangaje	great surprise
ugutwi	ear	noun			ugutwi no izuru	ear and nose
ukogiresha	user	noun			abagikoresha bangahe?	how many users?
ukubabara	suffering	noun			ubwoba no kubabara	fear with suffering
Ukuboza	December	noun			Ukuboza kugira iminsi 31	December has 31 days
ukuburirwa	warning	noun			wumve kuburirwa	listen to the warning
ukunnyega	diss	noun			uku ntago ari ukunnyega	it is not a diss
ukunyuranya	discord	noun			ibinyoma no kunyuranya	lies and discord
ukurikirana	spectator	noun			abakurikirana	the spectators
ukuzuka	resurrection	noun			ukuzuka kwa Kirisitu	the resurrection of Christ
ukwaha	armpit	noun			ukwaha kunuka	smelly armpit
Ukwakira	October	noun			Ukwakira kugira iminsi 31	October has 31 days
ukwezi	moon	noun			ukwezi n'inyenyeri	moon and stars
ukwezi	month	noun			ukwezi kumwe	one month
ukwihangana	patience	noun			urukundo no kwihangana	love and patience
ukwiyemeza	determination	noun			tuzabikora nitwiyemeza	we will do it with determination
ukwiyoroshya	humility	noun			urangwa no kwiyoroshya	you show humility
umubaji	carpenter	noun			ni umubaji	he is a carpenter
umubavu	fragrance	noun			umubavu wa vitelariya	the fragrance of sheabutter
umubiri	flesh	noun			umubiri na amaraso	flesh and blood
umubiri	body	noun			umuntu ni umubiri, roho n'ubugingo'	a person is body, soul and spirit
umubu	mosquito	noun			umubu wandumye	a mosquito has bitten me
umubumbe wa ijisho	eyeball	noun			ijisho na umubumbe wa ijisho	eye and eyeball
umubumbyi	porter	noun			umubumbyi atwaye igisanduku	the porter carries a box
umucamanza	judge	noun			abacamanza barindwi	seven judges
umucuranzi	musician	noun			abacuranzi	the musicians
umucuuruzi	trader	noun			ndi umucuruzi	I am a trader
umudamararo	luxury	noun			ndabona ahazaza hawe huzuye kudamarara	I see luxury in your future
umuferege	gutter	noun			hari amazi mu muferege	there is water in the gutter
umufuka	sack	noun			umufuka wa amakara	sack of charcoal
umufuka	pocket	noun			nta kiri mu mufuka	nothing inside my pocket
umugabane	continent	noun			umugabane w'Afurika	African continent
umugabo	husband	noun			nkunda umugabo wanjye	I love my husband
umugabo	man	noun			umugabo mureremure	a tall man
umugani	fable	noun			ntwemera imigani	one does not believe fables
umugarura	vein	noun			amaraso anyura mu migarura	blood passes through veins
umugati	bread	noun			umugati woroshye	soft bread
umugeni	bride	noun			umugabo w'umugeni; umukwe	bride's husband; groom
umugezi	river	noun			umugezi ujya mu nyanja	a river goes into a sea
umugi	town	noun			jya mu mugi	go into town
umugisha	blessing	noun			umugisha w'Imana	God's blessing
umugore	woman	noun			umugore mwiza	a pretty woman
umugore wa	wife	noun			umugore wanjye n'abana banjye	my wife and my children
umuhana	neighbourhood	noun			tuba mu muhana umwe	we live in the same neighbourhood
umuhanuzi	prophet	noun			umuhanuzi ukomeye	powerful prophet
umuhate	effort	noun			umuhate mwinshi	a good effort
umuhini	pestle	noun			umuhini na isekuru	pestle and mortar
umuhini w'umweyo	broomstick	noun			imihini y'imyeyo icumi	ten broomsticks
umuhinzi	farmer	noun			ni umuhinzikazi	she is a farmer
umuhogo	throat	noun			tunganya umuhogo wawe	clear your throat
umuhondo	yellow	adjective			ibendera ry'umuhondo	yellow flag
umuhungu	boy	noun			umuhungu ari hano	the boy is here
umuhungu wa	son	noun		male child	umuhungu wanjye	my son
umujinya	grief	noun			umujinya uranyishe	grief is killing me
umujura	thief	noun			ni umujura	he is not a thief
umukara	black	adjective			umwenda w'umukara	black cloth
umukasi	scissors	noun			mpa umukasi	give me the scissors
umukeba	rival	noun			ni mukeba wanjye	she is my rival
umukecuru	old lady	noun			umukecuru wanjye	my old lady
umukino	play	noun			kureba umukino	watch a play
umukobwa	girl	noun			umukobwa muremure	tall girl
umukobwa	miss	noun			umugore na umukobwa	lady and young lady
umukobwa	daughter	noun		female child	umukobwa wanjye	my daughter
umukono	game	noun			gukina umukino	play a game
umukundwa	lover	noun			umukundwa wanjye yarambeshye	my lover has tricked me
umukurambere	ancestor	noun			abakurambere banjye	my ancestors
umukwe	groom	noun			inshuti za umukwe	groom's friends
umumaji	wizard	noun			ni umumaji	he is a wizard
umunani	eight	adjective		The number 8	amacupa umunani	Eight bottles
umuneke	banana	noun			inguge zikunda imineke	a monkey likes bananas
umunezero	exultation	noun			indirimbo z'umunezero	songs of exultation
umunota	minute	noun			iminota itanu	five minutes
umunsi	day	noun			umunsi wageze	the day has arrived
umuntu	person	noun			umuntu ukomeye	important person
umuntu	someone	pronoun			hari umuntu uje	someone is coming
umuntu	human	noun			turi abantu	we are humans
umunwa	mouth	noun			umunwa wanjye	my mouth
umunyabinyoma	liar	noun			ni umunyabinyoma	she is a liar
umunyafurika	African	noun			ndi umunyafurika	I am an African
umunyamahanga	foreigner	noun			abanyamahanga baje	the foreigners have arrived
umunyamakuru	journalist	noun			turi abanyamakuru	we are journalists
umunyeshuri	student	noun			abanyeshuri makumyabiri	twenty students
umunyorogoto	worm	noun			munyorogoto, urajya he?	worm, where are you going?
umunyururu	chain	noun			yanshiriye iminyururu	she has broken my chains
umupedofile	pedophile	noun			ni umupedofile	he is a pedophile
umupfakazi	widow	noun			ni umupfakazi	she is a widow
umupfakazi (wa umugabo)	widower	noun			Ni umupfakazi (wa umugabo)	he is a widower
